,name,categories,lat,lng,id,NumPunto,Estrato,CRat,Rat,CFot,COpi
6955,New Soccer Escuela de Football,Soccer Stadium,4.721724570785524,-74.07462077534251,50018af6e4b0b51bfef03b08,13482,6,SC,NR,3.0,1.0
6956,Mi Gran Llanerada 129,Steakhouse,4.720199,-74.07069,577ad2cacd106926cd98851a,13484,3,8.0,6.7,1.0,1.0
6957,Panaderia Real Colombia,Diner,4.720577,-74.070658,52878cba11d28b74309c6d0c,13484,3,16.0,6.5,2.0,1.0
6958,Fruvcampo,Market,4.721965312957764,-74.07025909423828,515b1652e4b014d70418b102,13484,3,SC,NR,2.0,0.0
6959,Pan & Ponke,Bakery,4.720464424267207,-74.06774081056597,4cf253577bf3b60cd815657f,13485,5,11.0,6.7,2.0,6.0
6960,Olimpica,Department Store,4.720318,-74.06814399999998,58d7c89fd0bb3e33b0ef8a08,13485,3,10.0,6.0,0.0,0.0
6961,Gym colina,Gym,4.7218856096746915,-74.06689952574803,4f5ea7bde4b0e50602bc79f6,13486,5,11.0,6.7,1.0,1.0
6962,EDS Biomax IBERIA,Gas Station,4.7207474000000005,-74.0591957,5411e7d3498e4d9d9a8960ac,13490,3,25.0,7.2,10.0,2.0
6963,El Chef del Norte,Seafood Restaurant,4.72046156924554,-74.05255143258813,4da0b8a70f578cfa24957a18,13493,3,39.0,7.0,7.0,7.0
6964,Parque Alcalá,Park,4.721450663714329,-74.04922485351562,4d3207e12e56236a79b618b4,13495,5,205.0,8.6,185.0,32.0
6965,D1,Market,4.720916818733682,-74.04492637389026,57e9aacf498e92f8f7a7e1c5,13497,5,16.0,7.5,0.0,0.0
6966,+58 Food & Bar,Arepa Restaurant,4.721934306363009,-74.04259755705242,5449aab8498e75bd6319fd4e,13498,5,8.0,6.9,6.0,3.0
6967,Sushi Home,Sushi Restaurant,4.72182167851096,-74.0426377185414,54a44d7b498e9c8f4c7417b4,13498,5,8.0,6.9,13.0,2.0
6968,Farmatodo,Pharmacy,4.720830057987782,-74.04018976934624,4f090b23e4b000dd76207ecb,13499,4,72.0,8.1,7.0,6.0
6969,Gringo Cantina 140,Mexican Restaurant,4.721121,-74.04064100000002,5c7b2c9ad48ec1002c9f44bc,13499,4,8.0,7.3,6.0,3.0
6970,Petcol Cedritos,Pet Store,4.721132778746555,-74.0401200344557,4f0227e38b81b0190d038ad2,13499,4,50.0,7.7,14.0,8.0
6971,Tienda D1,Convenience Store,4.720811503582572,-74.03958914276322,56476183498e7e8906b31786,13499,4,34.0,7.3,0.0,6.0
6972,Coffee Land,Coffee Shop,4.7213515647897495,-74.04130664752859,562fd09d498ed51a1e89022f,13499,5,12.0,7.2,3.0,0.0
6973,Sierra Nevada Cedritos,Fast Food Restaurant,4.720907809544822,-74.04007325907234,597d4b35bd40092a30613c77,13499,4,21.0,6.8,3.0,6.0
6974,pizzas del carajo,Pizza Place,4.7209330000000005,-74.040047,55a17bdc498ebb1b45a396de,13499,4,16.0,6.7,2.0,5.0
6975,Juan Burgers Cedritos,Burger Joint,4.720621599999999,-74.039604,5aaf0c038496ca62e0bd5c19,13499,4,11.0,6.3,4.0,2.0
6976,KFC,Fast Food Restaurant,4.7208355911155095,-74.03978318228751,4c3ca4e97f49c9b68e2c6ce3,13499,4,150.0,6.2,53.0,30.0
6977,Similoa fast food,Fast Food Restaurant,4.720411034784463,-74.03895715955666,4df2970852b100c2d7f7c2b9,13500,4,82.0,7.5,27.0,16.0
6978,Sudoku sushi & wok,Sushi Restaurant,4.720694425500767,-74.03886250148281,551a1f29498efd0e68645725,13500,4,9.0,7.5,3.0,4.0
6979,Oki Market,Vegetarian / Vegan Restaurant,4.720663408844898,-74.03867371133056,52617b3811d2bbf992baa28a,13500,4,33.0,7.4,15.0,11.0
6980,Subway,Sandwich Place,4.720398377786736,-74.03879669443022,4fc387d4e4b00baac7705586,13500,4,50.0,7.0,16.0,6.0
6981,Toro burguer Cedritos,Burger Joint,4.720399747045394,-74.03898027167803,4e7e8660d3e34c75b35f1b4d,13500,4,77.0,6.9,47.0,28.0
6982,Puro Zumo Juice Bar 140,Juice Bar,4.720329,-74.039137,58adece0db6cd60b83f8e38f,13500,4,13.0,7.0,7.0,1.0
6983,La Pizzeria Rock,Pizza Place,4.720653024056449,-74.0386829995065,4e2767fe7d8b61336182a53f,13500,4,16.0,6.6,8.0,14.0
6984,Olímpica,Supermarket,4.720407483791836,-74.03943562594183,4dec27fe1f6e3ddebdf976e8,13500,4,84.0,6.4,11.0,4.0
6985,Smart Fit,Gym,4.721108860391259,-74.02689349416549,5b12beed646e38002c73f1d6,13506,4,10.0,7.2,1.0,2.0
6986,la algodoneria gourmet,Candy Store,4.7238812,-74.13600409999998,5a5db00fc8b2fb7e9283022f,13523,4,SC,NR,0.0,0.0
6987,Summit,Event Space,4.7241,-74.12344,5b6b1c61180b910039e113bf,13530,3,8.0,6.3,7.0,2.0
6988,Rapi Pincho Cortijo,Burger Joint,4.725371196178472,-74.12072420756456,520d93d4498e08a37877638e,13531,3,SC,NR,1.0,0.0
6989,Parque El Cortijo,Park,4.724936386894007,-74.1184365749359,50dd9c061648e59896d26d36,13532,3,SC,NR,4.0,0.0
6990,Avalon,Bar,4.724160632846639,-74.11415933184378,4d574e5e48ea6ea81ed4eba3,13534,3,50.0,7.4,31.0,21.0
6991,San Juan- Unicentro de occidente,Pub,4.723987684884307,-74.11397897511772,4f80e2d6e4b06fa516c06686,13534,3,11.0,5.9,13.0,1.0
6992,Apromar Station,Seafood Restaurant,4.7240980000000015,-74.11474100000002,5251cdc8498e9e2ec8a2dae7,13534,3,SC,NR,2.0,1.0
6993,Arizona Tex Mex,Mexican Restaurant,4.724010929042684,-74.11450165019009,4e35b14caeb7f67fbd3400d2,13534,3,SC,NR,4.0,1.0
6994,Restaurante Don Juaco,Restaurant,4.72350597876471,-74.11073934020952,50ec6271e4b00e1df3e43156,13536,3,SC,NR,1.0,1.0
6995,Colombian Pizza,Pizza Place,4.724392403527721,-74.11056728154657,4e39f7ca2271ead2c0ebcb58,13536,3,SC,NR,0.0,1.0
6996,Outles De Las Americas,Clothing Store,4.7236227834911295,-74.10065643647128,4da9c826cda1652a2b7c79d0,13541,2,SC,NR,1.0,0.0
6997,MotoGald,Auto Garage,4.724929383950789,-74.09931430267942,546757f4498e0d4b2dd98ddd,13542,2,SC,NR,0.0,0.0
6998,Click Color,Cosmetics Shop,4.724988,-74.095726,57167938498ed13c8aa43e7e,13543,2,SC,NR,1.0,1.0
6999,Cafe San Juan,Bar,4.723912993667262,-74.09495516959511,4f66992ce4b087553edcbb8a,13544,2,SC,NR,0.0,0.0
7000,Bocaditos,Hot Dog Joint,4.7250673434756205,-74.09103186348669,4e44813dfa76eeb2dac5258b,13546,2,SC,NR,0.0,1.0
7001,Beer Station Usaquen,Bar,4.724993947955391,-74.0876648674903,51fb3239498e057cac91f013,13547,2,SC,NR,0.0,0.0
7002,Club La Colina,Gym Pool,4.7251544610280645,-74.07417011772156,51ef26ba498ee8b1e01a2db4,13554,4,25.0,7.3,1.0,4.0
7003,Del Rodeo,Fast Food Restaurant,4.7242713756676205,-74.07218794030155,4e5552c11f6eee312356d0c5,13555,3,92.0,5.9,41.0,21.0
7004,Jungla Kumba,African Restaurant,4.72378755697981,-74.07245425137847,521e2b7b04939a8ad56f5a27,13555,3,446.0,5.8,286.0,162.0
7005,La Jungla,Bar,4.723754276274836,-74.07244667235241,51ea1081498e7febd36f673a,13555,3,SC,NR,1.0,2.0
7006,Hosteria San Gabriel,Hotel Bar,4.725014212929481,-74.07267039386755,4e17b1a3b0fb8567c665cbfe,13555,4,SC,NR,1.0,0.0
7007,"Juan valdes, colina",Café,4.724799744937284,-74.0725958200586,4b624b8df964a520da402ae3,13555,4,SC,NR,0.0,3.0
7008,La Burrada,Burrito Place,4.724279476570418,-74.070714255757,53699511498e74448235f53e,13556,3,10.0,6.6,3.0,2.0
7009,Mi Rancho Guanajuato,Mexican Restaurant,4.724800542356771,-74.05675108714563,549f58ee498e996545a39218,13563,3,SC,NR,1.0,0.0
7010,muy_restaurant,Restaurant,4.724731623084113,-74.0552307950538,54f11c49498e34a158f2eb47,13564,3,10.0,7.6,7.0,2.0
7011,Harvey,Fast Food Restaurant,4.72472942701297,-74.05475082482809,4e111e24fa769d21e9eae781,13564,3,24.0,7.2,4.0,6.0
7012,Oma San Rafael,Coffee Shop,4.7252609080955335,-74.05435877295538,4e10f0ce6284edb6bad37870,13564,3,SC,NR,4.0,0.0
7013,Toro Burguer Colina Campestre,Burger Joint,4.72416396172893,-74.05350969495323,4cb653169c7ba35d0e2a9106,13564,3,SC,NR,0.0,1.0
7014,Tacos Y Tostones,Mexican Restaurant,4.724371,-74.054144,4fde9ccfe4b057598bf14874,13564,3,SC,NR,5.0,1.0
7015,Studio Gym,Gym,4.723904519103968,-74.05302510683036,50ff2c38e4b0dcea84e51a7d,13565,3,11.0,8.2,1.0,5.0
7016,Toro Burger,Burger Joint,4.724303529968246,-74.0533330133626,4d5483b6c6edf04d0e85baa2,13565,3,146.0,8.2,41.0,47.0
7017,Motopolis,Motorcycle Shop,4.723893850887866,-74.05086093484329,518a7a9c498e98bcac443951,13566,5,37.0,6.9,15.0,10.0
7018,DUCATI Vas Colombia S.A,Motorcycle Shop,4.724476,-74.050516,51b9e33d498e5d45cfd06ac3,13566,5,SC,NR,4.0,0.0
7019,Parque de la 144,Park,4.7253110000000005,-74.048424,536282f2498e5371cd47d9f7,13567,4,SC,NR,1.0,0.0
7020,Don Jacobo,Breakfast Spot,4.724555365627125,-74.04628664125326,4fea5bd2e4b0348f7f1c1eca,13568,4,13.0,8.3,8.0,0.0
7021,Donde Beto Cll 140,Fast Food Restaurant,4.724066049415899,-74.04647711766215,4d462a1314aa8cfaa34b7a3d,13568,5,8.0,6.1,12.0,4.0
7022,La Mina Adornos,Miscellaneous Shop,4.724479808824148,-74.04604567679941,4e5cf60881dc700f9775a708,13568,4,23.0,5.9,5.0,7.0
7023,Centro de Servicio Tigo Cedritos,Electronics Store,4.724558513130755,-74.04620851704412,4d2892503c795481e273cf9b,13568,4,13.0,5.5,5.0,3.0
7024,Happy Yoga 142,Yoga Studio,4.724093401399272,-74.04500149406894,4fe253b6e4b0fa547aa73c40,13569,4,11.0,8.2,1.0,3.0
7025,Multi Arepas,Fast Food Restaurant,4.7237290000000005,-74.044975,5738e41c498e0e61e756b290,13569,5,12.0,6.8,1.0,2.0
7026,Bobs Cedritos,Pizza Place,4.7238921227790085,-74.04389588790042,520058c8498ea82342abde19,13569,4,50.0,5.8,16.0,19.0
7027,Passus,Pool,4.723928,-74.04339,583b62c6ce593d41640641a5,13570,4,8.0,7.3,0.0,1.0
7028,Juan Valdez Café,Coffee Shop,4.725326316945012,-74.0404861982518,515eddb9e4b03b9c252fb7a9,13571,4,2.0,7.3,0.0,1.0
7029,Pan Latino,Bakery,4.724011586169117,-74.03590699775295,4f48d163e4b01d17ba1e8f09,13573,4,33.0,7.5,2.0,5.0
7030,Chopinar,Buffet,4.724495660627525,-74.03249566472844,54027c7b498ea2d8e573095b,13575,4,31.0,9.0,6.0,3.0
7031,Ciclovía,Bike Rental / Bike Share,4.724147317554378,-74.03255118097998,4fa6a354e4b089a95b31dedc,13575,4,56.0,8.2,34.0,5.0
7032,avenida cero,Restaurant,4.724628,-74.033238,4ff9d711e4b05369d0fe0d65,13575,4,19.0,8.1,12.0,8.0
7033,Crik La Hamburguesa,Burger Joint,4.725468833576518,-74.03265818953513,4c3524a7213c2d7fa0c0395d,13575,4,73.0,7.6,31.0,38.0
7034,Hojaldres Y Postres,Dessert Shop,4.72455206459301,-74.03040342746327,512a56cde4b004fb8c9ec15f,13576,4,35.0,8.6,13.0,9.0
7035,El Café De Andrés,Bakery,4.72466672645219,-74.0307552851679,4e348fe918a82fdd656cd11f,13576,4,16.0,6.9,11.0,7.0
7036,Show place,Beer Garden,4.7240483464033005,-74.02956183704998,4fb03299e4b0fc5eab8a481a,13576,4,10.0,6.6,5.0,0.0
7037,Carbon Place 147 7,Burger Joint,4.724508,-74.030377,57b8959f498eebea2a592a2c,13576,4,SC,NR,1.0,1.0
7038,Kamikase,Sushi Restaurant,4.723865,-74.028984,5723faa538fa6e0ab6ea7c45,13577,4,SC,NR,1.0,0.0
7039,Bosque de pinos,Mountain,4.7246643650429885,-74.02294035930055,4bf7380b5efe2d7f05b26834,13580,6,52.0,8.0,48.0,9.0
7040,Cancha De Fútbol Bosque De Pinos,Soccer Field,4.7243990898132315,-74.02094268798828,517c50f7e4b05493d343d8f0,13581,6,SC,NR,0.0,0.0
7041,restaurantes,American Restaurant,4.727328929281809,-74.1251687648611,4fe4adade4b0517d90fcf042,13596,3,SC,NR,1.0,1.0
7042,Ascosmetics sas,Health & Beauty Service,4.72815,-74.12040999999998,5ac4d7eac21cb177a45e6c08,13598,3,SC,NR,2.0,0.0
7043,Amareto lagos de suba,Arts & Crafts Store,4.727473531830105,-74.10505558560398,504bbf7ee4b043e9edb59877,13606,2,SC,NR,0.0,0.0
7044,Fabriautomaticas S.A.S,Advertising Agency,4.728621642355769,-74.09628674536896,5e551e43ff47de00084cad44,13610,2,SC,NR,0.0,0.0
7045,La Empanada sin Nombre,Vegetarian / Vegan Restaurant,4.727821970482113,-74.08892104509519,5069da92e4b08b705b3ece6f,13614,2,SC,NR,1.0,0.0
7046,Comercial Papelera 134,Paper / Office Supplies Store,4.727684952612595,-74.07044139524436,54f09725498e34a158e3c3d0,13623,5,204.0,8.2,14.0,9.0
7047,al rawabi - Colina Campestre,Middle Eastern Restaurant,4.7290561482696765,-74.06848847868359,4fee74a3e4b053eae08e7a04,13624,5,SC,NR,0.0,2.0
7048,Juan Valdez Café,Café,4.728148103076191,-74.06475403422381,4dfe7182fa7628b893ec4c5b,13626,5,238.0,7.9,178.0,42.0
7049,Hondashi,Asian Restaurant,4.7279229164123535,-74.06498718261719,522131a411d26386f9e132de,13626,5,22.0,7.7,5.0,12.0
7050,Sierra Nevada Hamburguesas Y Malteadas,Fast Food Restaurant,4.728098,-74.06378199999997,59b57835fdb9a771a6325b11,13626,5,8.0,7.3,3.0,3.0
7051,Le Paste,Italian Restaurant,4.727864646797889,-74.06385461384654,4c50da8dd2a7c9b612683610,13626,5,99.0,7.3,30.0,32.0
7052,McDonald's,Fast Food Restaurant,4.728249740933074,-74.06415165604002,4bd20b0a9854d13a1ed1fa4d,13626,5,351.0,7.0,200.0,65.0
7053,Subway Colina Campestre,Sandwich Place,4.727285956261549,-74.06479676664087,50186d12e4b0cbf5d941de8d,13626,5,22.0,6.9,11.0,5.0
7054,Alpina Market Colina,Dessert Shop,4.727751716707127,-74.06346472281443,536528ae498e3a7c10cb8a2e,13626,5,12.0,6.9,11.0,1.0
7055,Balsamico,Cocktail Bar,4.727684472687297,-74.06494246845944,52a3882911d24d2c31e48122,13626,5,54.0,6.4,19.0,19.0
7056,CaliVea Colina,Restaurant,4.727958950325866,-74.06443240487529,4eb091d461afbb09a0056d90,13626,5,12.0,6.4,11.0,2.0
7057,Cine Colombia | Multiplex Portoalegre,Multiplex,4.727780502505273,-74.06503540324529,4f7b713e0cd6f2563e838a78,13626,5,153.0,6.3,129.0,17.0
7058,Hakumai (Portoalegre),Japanese Restaurant,4.728077656430507,-74.06504259966141,4f08c7ebe4b039f5ad564a63,13626,5,41.0,6.0,34.0,14.0
7059,Oma cafe restaurante,Breakfast Spot,4.728047769543776,-74.0643303801128,53f273d7498ea76df5262f4e,13626,5,19.0,5.9,3.0,6.0
7060,La Tienda Papelera,Paper / Office Supplies Store,4.727815395715523,-74.06375192258241,4e519030d22daf51d293f221,13626,5,8.0,5.7,8.0,1.0
7061,Restaurante Bon Appetit,Restaurant,4.7279554974702265,-74.06504465985552,4f57b296e4b008b5f1067eb5,13626,5,SC,NR,2.0,0.0
7062,Cosechas Colina Campestre,Juice Bar,4.728036,-74.064139,571fbc6fcd10e6f14d571ddc,13626,5,SC,NR,2.0,1.0
7063,Super Hamburguesa,Burger Joint,4.7272109518350485,-74.06236578779719,4dc976d21f6e4f316a815e37,13627,5,13.0,7.3,8.0,3.0
7064,Sandwich Qbano Colina,Sandwich Place,4.7270556466200215,-74.06253415205529,4f162235e4b04b3f08093054,13627,5,32.0,7.1,18.0,10.0
7065,inBOX Boxing Club,Gym,4.7271931215848015,-74.06247264583904,4f0dca3fe4b06654e33eb253,13627,5,10.0,7.1,1.0,0.0
7066,Subway Colina,Sandwich Place,4.728402767943416,-74.06331401941964,501d63c2e4b004c545af8745,13627,5,1.0,6.6,2.0,2.0
7067,Pizza Hut,Pizza Place,4.727247002656049,-74.06249689223317,4d4f07c594398cfa85bda2c8,13627,5,11.0,6.4,8.0,1.0
7068,Club Militar Colina Campestre,Brewery,4.727809376053409,-74.0613979420696,50734cc3e4b0d20e60536904,13628,5,13.0,6.1,10.0,1.0
7069,Mercados Blanco Torres,Grocery Store,4.728430450957983,-74.05293264260823,4ec98ffc61af9e14323d37eb,13632,3,9.0,6.3,0.0,1.0
7070,Silveragro,Pet Store,4.728354112406472,-74.04959458705531,4ef61b41b8f72ebea74140ec,13633,4,17.0,7.3,5.0,2.0
7071,Pizzeria La Romana,Pizza Place,4.7273895163318205,-74.05100259785853,4f284695e4b0c67a18e75aba,13633,3,9.0,7.0,3.0,3.0
7072,Carulla Express,Grocery Store,4.728095386096669,-74.04502444318953,4f49391fe4b0e7e90f8b73f0,13636,4,25.0,7.2,11.0,0.0
7073,Centro Comercial Caobos,Shopping Mall,4.728103269099531,-74.0450672255032,4bec8cc075b2c9b6a0ae438d,13636,4,191.0,5.9,50.0,22.0
7074,Bogotá Beer Company - La Bodega Caobos,Brewery,4.728494215391321,-74.04406540179707,5601dd3d498e24dd55288e95,13636,4,10.0,5.7,11.0,4.0
7075,Arepas Venezolanas El Yaque,Restaurant,4.7273836016606525,-74.03692322710262,55b90e64498ececd4884df48,13640,4,25.0,7.7,5.0,5.0
7076,Hardbody,Gym,4.727615539986671,-74.0368314266418,5122694de4b00eba094ea4d5,13640,4,SC,NR,1.0,0.0
7077,Panadería El Buen Pan,Bakery,4.728242124144278,-74.0338628053601,54bbc5f0498e9a6147971057,13641,4,11.0,5.8,0.0,1.0
7078,El Fuerte De La Pizza cedritos,Pizza Place,4.728368987732361,-74.03380198658482,4f3c3c37e4b026d357ddbf96,13641,4,SC,NR,0.0,0.0
7079,Epia Estudios,Record Shop,4.727282352543352,-74.03267167178589,504369dce4b03ccc177177ec,13642,4,SC,NR,12.0,0.0
7080,D1 calle 147,Supermarket,4.727946756487847,-74.02923449330409,56eed2d1498e6e5cb28ae443,13644,4,44.0,8.7,1.0,1.0
7081,Bogota Beer Company Belaire Plaza,Brewery,4.727042781669816,-74.02445733547209,535b10b5498e194da8c2ce4f,13646,6,71.0,8.6,41.0,9.0
7082,Sandwich Qbano,Sandwich Place,4.7271924744559035,-74.02438759803772,53680034498ee981c1a174d8,13646,6,3.0,7.0,1.0,1.0
7083,El Corral,Burger Joint,4.727284361752775,-74.02439564466476,54bfe653498e31487924d81f,13646,6,2.0,7.0,0.0,0.0
7084,Buffallo Wings Belaire,Wings Joint,4.727133666579503,-74.02448415756227,56395ba6cd10e0896ede3441,13646,6,33.0,6.9,8.0,5.0
7085,Belaire Plaza,Shopping Mall,4.727236246224292,-74.02444392442703,530f1ce5498ea8e9e1108f23,13646,6,46.0,6.7,6.0,4.0
7086,Plenty,Furniture / Home Store,4.7272452651927885,-74.02439779268934,52e12429498e6e86ca6691dd,13646,6,SC,NR,4.0,0.0
7087,Nissan Taller Calle 153,Auto Workshop,4.728423,-74.023664,52d6c108498efb3bf7333852,13646,1,SC,NR,0.0,0.0
7088,ONE Pizzería,Pizza Place,4.727112281895949,-74.02443051338194,536ee360498e693e6960d5e0,13646,6,SC,NR,5.0,1.0
7089,Parque EL Cortijo,Park,4.730628490447998,-74.12059783935547,55182589498ec1c4b3e05c6e,13658,3,SC,NR,2.0,0.0
7090,El rotondo- Punto clave,Smoke Shop,4.7313595690036765,-74.11757952860995,4fda5b97e4b017a343fe3aa1,13659,3,8.0,6.4,1.0,1.0
7091,Jees,Pizza Place,4.731384411084479,-74.11731186297374,512c1e42e4b04f4caac86f5a,13660,3,SC,NR,0.0,0.0
7092,"Jaime del mar, Cocina Peruana",Peruvian Restaurant,4.731931466833712,-74.07353659518435,52d1b725498e1b46caa1e89d,13682,5,SC,NR,0.0,1.0
7093,WINGZ,American Restaurant,4.7309806,-74.0723212,50046435e4b023056eba09b3,13682,5,SC,NR,0.0,0.0
7094,H&M,Clothing Store,4.731988720738129,-74.06675383903044,589f9b3437318129d154f586,13685,5,102.0,8.9,25.0,2.0
7095,Cinemark,Movie Theater,4.731746084034323,-74.06659931157863,57e2cc45498ef95c3bca4d16,13685,5,63.0,8.8,155.0,5.0
7096,La Bifería,Steakhouse,4.7318153,-74.067,59ece7f5f79faa25d762896d,13685,5,14.0,8.4,14.0,3.0
7097,Semolina,Italian Restaurant,4.7319629999999995,-74.066919,5b42bd4f625a66002ca7d6bf,13685,5,13.0,7.4,5.0,2.0
7098,El Boleo,Salad Place,4.7318625,-74.06706,5a871f4d7dc9e1114e42ef91,13685,5,10.0,7.6,6.0,2.0
7099,Social,Lounge,4.731974912775478,-74.06700751187478,5a0f9cac6f0aa246cc183089,13685,5,10.0,7.6,3.0,1.0
7100,Krispy Kreme,Donut Shop,4.732099,-74.066624,589f9b7d005a0f47b9a8db94,13685,5,8.0,7.5,7.0,1.0
7101,Tacos MX,Mexican Restaurant,4.731892,-74.067042,5c044849464d65002b715993,13685,5,17.0,7.4,8.0,5.0
7102,GORDO,American Restaurant,4.731930999999999,-74.06703399999998,5a52b5bef62e092a22eb1e88,13685,5,20.0,7.2,8.0,4.0
7103,Rausch,Bistro,4.7320814597695895,-74.06671327692463,5a3eba498c812a1ada7b9d9b,13685,5,22.0,7.1,9.0,1.0
7104,Teriyaki Street,Japanese Restaurant,4.731936,-74.06681,5a596fbf270ee73507df8647,13685,5,17.0,7.5,14.0,5.0
7105,La Crestica Roja,Fried Chicken Joint,4.731678611883359,-74.05355559115866,528676fe11d2957dc924dee0,13691,4,SC,NR,0.0,0.0
7106,Da Quei Matti,Italian Restaurant,4.732400198881443,-74.05255776190006,55d278d8498ec57b9401face,13692,4,17.0,7.0,3.0,3.0
7107,Beer cocktails and coffee,Beer Garden,4.732153,-74.05083499999998,54ceb34b498eab65c308f959,13693,4,11.0,7.2,3.0,1.0
7108,Tiendas D1,Market,4.731584240613482,-74.05012806189082,54245812498e48e30f8a6e69,13693,4,26.0,7.3,0.0,3.0
7109,Mira Ve,Fast Food Restaurant,4.732119952667305,-74.05066047935662,4fbda0a0e4b0f4252072bee8,13693,4,12.0,6.8,7.0,3.0
7110,Domino's Pizza,Pizza Place,4.731197049321723,-74.0502427468467,5452f462498e29aa047c1dbd,13693,4,19.0,6.0,4.0,1.0
7111,Tostao,Coffee Shop,4.731872,-74.0501,5acf7c33e0c0c91d1be2388e,13693,4,SC,NR,0.0,0.0
7112,carnes beef house gourmet,Steakhouse,4.731929437934197,-74.04689478822286,5262d198498e6872b50484e7,13695,4,8.0,7.8,3.0,5.0
7113,P'kos Pan,Bakery,4.732431,-74.044586,4ba18617f964a52009be37e3,13696,4,28.0,8.1,2.0,14.0
7114,CatDog,Pet Store,4.731641783293459,-74.04480068904955,51981401498e3b5c9b35c09d,13696,4,10.0,8.0,1.0,0.0
7115,Mini Lounge Café Bar,Cocktail Bar,4.731953275346425,-74.04476285328009,4f28abade4b0f07a9578563f,13696,4,36.0,7.4,32.0,13.0
7116,Donde Pele,Fast Food Restaurant,4.731672743085378,-74.04523595022741,505d4b94e4b07c5bd25cbf9d,13696,4,17.0,7.3,3.0,1.0
7117,COSECHAS cedritos,Snack Place,4.730746164135073,-74.04511050243745,55e1ddce498e8cb6d3658d4e,13696,4,13.0,7.1,1.0,1.0
7118,Kokoriko,Fried Chicken Joint,4.731779473431236,-74.04519081115724,4de29dcb1f6e3190cd1486b6,13696,4,3.0,6.5,1.0,1.0
7119,Subway,Sandwich Place,4.731861528823088,-74.04492136991684,53556062498ecda3285a756c,13696,4,7.0,6.4,3.0,1.0
7120,Claro TV  Cedritos,Mobile Phone Shop,4.732339509116177,-74.04467724473436,5037b79be4b0133c7164a7bc,13696,4,16.0,6.1,0.0,3.0
7121,Karappoke,Karaoke Bar,4.731988515748153,-74.04469530405207,4d0ac8cedd5fa1cde8845589,13696,4,12.0,5.8,19.0,10.0
7122,Madamia,Dessert Shop,4.7318817301874105,-74.04181104348807,4e6110a552b1260c1284fa17,13697,4,44.0,8.7,35.0,9.0
7123,Golden Dance Academy,Dance Studio,4.731102881300763,-74.04273525355072,51095869e4b02a011479c0a5,13697,4,8.0,7.9,1.0,2.0
7124,Sandwich Qbano Cedritos,Sandwich Place,4.731889745647859,-74.04249243099748,4de68d52b0fb5cbf0eb40748,13697,4,21.0,7.7,8.0,3.0
7125,Valhalla Hobby Center,Hobby Shop,4.731983251077646,-74.04239218900194,4e6b791ed4c01ce01804ca43,13697,4,25.0,7.4,37.0,3.0
7126,Cine Colombia,Multiplex,4.731891601021202,-74.04249038989316,4c47a623417b20a16a79dea9,13697,4,456.0,7.3,238.0,45.0
7127,Hamburguesas El Corral,Burger Joint,4.731784819566162,-74.04240667819975,4f7f44cba17ceab75ce5d621,13697,4,7.0,6.2,21.0,3.0
7128,Café Oma C.C. Cedritos,Café,4.731799326074906,-74.04244264837257,4ffb0f7c582fc5c7f22dc392,13697,4,15.0,6.1,3.0,4.0
7129,Puerto Madero parrilla,BBQ Joint,4.7318692296009806,-74.04247707253455,52c1d4a5498e16a9993353be,13697,4,8.0,5.8,2.0,1.0
7130,Pasteleria Cafe Macadamia,Café,4.731775948776334,-74.04093945388445,5163527be4b05a0035a1e331,13698,4,SC,NR,0.0,0.0
7131,Spring Step,Shoe Store,4.732104374639305,-74.04049193567161,4e0bb47cae606c2b4e16f36c,13698,4,SC,NR,0.0,1.0
7132,Homecenter y Constructor Cedritos,Furniture / Home Store,4.730394267170258,-74.03269410630429,4f0450bd29c2b9a3ede498eb,13702,4,549.0,7.6,134.0,50.0
7133,Club House - Icatá,Gym / Fitness Center,4.731597098658926,-74.03230680336017,4f948e28e5e828f50a3d0124,13702,4,SC,NR,1.0,0.0
7134,Autodromo,Racetrack,4.731073203795189,-74.02634293249241,4d04c683e350b60cd0278542,13705,3,SC,NR,5.0,1.0
7135,Makro Cómputo S.A,Electronics Store,4.73449695728802,-74.12236440486242,5208e73c11d28fa54da2d732,13717,2,SC,NR,0.0,0.0
7136,Humedal Juan Amarillo,Nature Preserve,4.734938417469582,-74.10944316106672,54d7ca83498e840704558bdb,13724,2,SC,NR,4.0,1.0
7137,Barahunda,Bar,4.7345239999999995,-74.107883,5039a54ae4b0c6f1934277b2,13724,2,SC,NR,1.0,0.0
7138,Dorado & Crocante,Diner,4.734376,-74.10788000000002,566cd1af498e45858b8af887,13724,2,SC,NR,0.0,0.0
7139,Centro Comercial Laguna,Shopping Mall,4.734263144153995,-74.10765373090511,4f2600b1e4b047657b4e6d35,13724,2,12.0,5.1,3.0,1.0
7140,Matanga bar,Bar,4.7356169230317615,-74.10085718215494,4e9e27c09adfd6cfa5282a0c,13728,2,SC,NR,3.0,0.0
7141,Parque de costa azul,Park,4.7350297916603585,-74.10001404884315,51d73432498e1aa1bea658cc,13728,2,SC,NR,2.0,0.0
7142,charcuteria Barsileña,Grocery Store,4.734965,-74.083855,52c19f2b498e16a99629738d,13736,3,SC,NR,0.0,0.0
7143,Hamburguesas Del Rodeo Suba,Burger Joint,4.735007878276766,-74.08265223792142,4f67842fe4b0dc7722c2d2c2,13737,3,SC,NR,2.0,1.0
